uuid,ocdid,state,name
a9dcd4ed-96ff-5ae5-985f-c6afbf1755cc,ocd-division/country:us/state:tx/county:duval/council_district:4,tx,Duval County Commissioner Precinct 4
51bc9417-fc44-5b8c-bac6-c2eaad3b9c80,ocd-division/country:us/state:tx/county:eastland/council_district:1,tx,Eastland County Commissioner Precinct 1
ce93b07a-084a-5324-82ea-46adbaf7bd2f,ocd-division/country:us/state:tx/county:eastland/council_district:2,tx,Eastland County Commissioner Precinct 2
47f98cdc-ed15-5926-a42a-3692848a2728,ocd-division/country:us/state:tx/county:eastland/council_district:3,tx,Eastland County Commissioner Precinct 3
4dfa56f4-a0c9-507a-996b-a11685d90303,ocd-division/country:us/state:tx/county:eastland/council_district:4,tx,Eastland County Commissioner Precinct 4
88b5ecf8-c5b3-58b6-b765-717f75f92143,ocd-division/country:us/state:tx/county:ector/council_district:1,tx,Ector County Commissioner Precinct 1
98684201-353b-55bc-a494-2332322c6b5b,ocd-division/country:us/state:tx/county:ector/council_district:2,tx,Ector County Commissioner Precinct 2
8076a4f4-cb6c-590b-9e98-7da891581c73,ocd-division/country:us/state:tx/county:ector/council_district:3,tx,Ector County Commissioner Precinct 3
d5266033-f532-5b02-9fc9-bfd839998a22,ocd-division/country:us/state:tx/county:ector/council_district:4,tx,Ector County Commissioner Precinct 4
dfddb4aa-c34c-51e4-aa83-d6ef9cf00b3c,ocd-division/country:us/state:tx/county:edwards/council_district:1,tx,Edwards County Commissioner Precinct 1
e9b9f6e1-b0f0-539a-b2ce-e9c3194cdc0a,ocd-division/country:us/state:tx/county:edwards/council_district:2,tx,Edwards County Commissioner Precinct 2
863f6ce7-3a4a-534a-abbe-de927d17a9dc,ocd-division/country:us/state:tx/county:edwards/council_district:3,tx,Edwards County Commissioner Precinct 3
bc738121-a90a-5f0e-97fa-97316b1b8bec,ocd-division/country:us/state:tx/county:edwards/council_district:4,tx,Edwards County Commissioner Precinct 4
3db5bc68-7a1e-5751-aebe-a62d70e37c3b,ocd-division/country:us/state:tx/county:el_paso/council_district:1,tx,El Paso County TX Commissioners Court District 1
a90320fd-6c84-5562-9fdc-24adca959d16,ocd-division/country:us/state:tx/county:el_paso/council_district:2,tx,El Paso County TX Commissioners Court District 2
1d4f72c1-183e-58ba-bcd9-609aa264532f,ocd-division/country:us/state:tx/county:el_paso/council_district:3,tx,El Paso County TX Commissioners Court District 3
7d1f04ec-4940-5285-bfa0-9999885d07f1,ocd-division/country:us/state:tx/county:el_paso/council_district:4,tx,El Paso County TX Commissioners Court District 4
743a668e-83b1-5eaa-a3fe-8d39e4e532d1,ocd-division/country:us/state:tx/county:ellis/council_district:1,tx,Ellis County Commissioner Precinct 1
7e426858-f1c1-5295-8dc5-4f72fc06095e,ocd-division/country:us/state:tx/county:ellis/council_district:2,tx,Ellis County Commissioner Precinct 2
ba8fd620-e153-534d-ae5b-0ac88db1ab7f,ocd-division/country:us/state:tx/county:ellis/council_district:3,tx,Ellis County Commissioner Precinct 3
18239df3-2e5c-5ae8-882a-19de2e156e5f,ocd-division/country:us/state:tx/county:ellis/council_district:4,tx,Ellis County Commissioner Precinct 4
33cbaf94-5e2c-5f0e-9b99-f756a4778baf,ocd-division/country:us/state:tx/county:erath/council_district:1,tx,Erath County Commissioner Precinct 1
b9172799-5b39-575d-832d-d758934e2d6a,ocd-division/country:us/state:tx/county:erath/council_district:2,tx,Erath County Commissioner Precinct 2
a29e20a8-f45a-571c-a8d4-fc2cb3e3257f,ocd-division/country:us/state:tx/county:erath/council_district:3,tx,Erath County Commissioner Precinct 3
942f60f3-283d-5131-91f2-f214c96a7ca0,ocd-division/country:us/state:tx/county:erath/council_district:4,tx,Erath County Commissioner Precinct 4
dbd41f8b-4e26-52e7-a420-b37904e43ad9,ocd-division/country:us/state:tx/county:falls/council_district:1,tx,Falls County Commissioner Precinct 1
68d65fca-d12b-55b5-8ba4-ba54fe202506,ocd-division/country:us/state:tx/county:falls/council_district:2,tx,Falls County Commissioner Precinct 2
6ed66adb-6d44-5512-8cf6-3906eb6d9248,ocd-division/country:us/state:tx/county:falls/council_district:3,tx,Falls County Commissioner Precinct 3
9b0c1b6c-88ad-5b0f-a877-748af20d2f29,ocd-division/country:us/state:tx/county:falls/council_district:4,tx,Falls County Commissioner Precinct 4
3dba3823-dc65-5e0d-a162-b57b88080373,ocd-division/country:us/state:tx/county:fannin/council_district:1,tx,Fannin County Commissioner Precinct 1
7d66f933-7c1c-59d6-9853-8289d21c8314,ocd-division/country:us/state:tx/county:fannin/council_district:2,tx,Fannin County Commissioner Precinct 2
d9391c97-75ee-5770-8e4e-6c5422b374a0,ocd-division/country:us/state:tx/county:fannin/council_district:3,tx,Fannin County Commissioner Precinct 3
ab5aeedd-aeb6-5ca0-9f08-c6e23613e96f,ocd-division/country:us/state:tx/county:fannin/council_district:4,tx,Fannin County Commissioner Precinct 4
cbab0986-e7bf-5793-92c2-1371a8e65815,ocd-division/country:us/state:tx/county:fayette/council_district:1,tx,Fayette County Commissioner Precinct 1
38971d69-0e41-505c-bc9f-d2f714d49241,ocd-division/country:us/state:tx/county:fayette/council_district:2,tx,Fayette County Commissioner Precinct 2
1165bc37-5402-5f79-9d4e-280f3f74750c,ocd-division/country:us/state:tx/county:fayette/council_district:3,tx,Fayette County Commissioner Precinct 3
aa91d869-644b-5fba-936d-08b311169bb0,ocd-division/country:us/state:tx/county:fayette/council_district:4,tx,Fayette County Commissioner Precinct 4
48ad0acf-15fc-55c3-a2f7-257a0b58e640,ocd-division/country:us/state:tx/county:fisher/council_district:1,tx,Fisher County Commissioner Precinct 1
604309c2-dc47-55ce-8eac-e13ee8a13cac,ocd-division/country:us/state:tx/county:fisher/council_district:2,tx,Fisher County Commissioner Precinct 2
09d52095-791c-5131-98aa-6af99f84a847,ocd-division/country:us/state:tx/county:fisher/council_district:3,tx,Fisher County Commissioner Precinct 3
6f7d422d-eed3-5fe2-9ff8-095eef73dbc2,ocd-division/country:us/state:tx/county:fisher/council_district:4,tx,Fisher County Commissioner Precinct 4
dad3b644-e55c-5aa7-8376-90c5d22ccb21,ocd-division/country:us/state:tx/county:floyd/council_district:1,tx,Floyd County Commissioner Precinct 1
ce1ccf7f-5fd4-587b-9e51-c559f7eef434,ocd-division/country:us/state:tx/county:floyd/council_district:2,tx,Floyd County Commissioner Precinct 2
51679830-2d10-56a4-9a01-fb93565ff241,ocd-division/country:us/state:tx/county:floyd/council_district:3,tx,Floyd County Commissioner Precinct 3
438406eb-490a-59da-af0b-702c5c110a91,ocd-division/country:us/state:tx/county:floyd/council_district:4,tx,Floyd County Commissioner Precinct 4
1d3ef0b0-83a7-51c7-9c42-c92db16e2039,ocd-division/country:us/state:tx/county:foard/council_district:1,tx,Foard County Commissioner Precinct 1
6e4e0e6d-f30f-550c-b078-a19f9973a078,ocd-division/country:us/state:tx/county:foard/council_district:2,tx,Foard County Commissioner Precinct 2
cbce7359-2561-5d2e-9617-4ea21717739a,ocd-division/country:us/state:tx/county:foard/council_district:3,tx,Foard County Commissioner Precinct 3
f1b387d6-02d1-5ba2-a037-ea581403e816,ocd-division/country:us/state:tx/county:foard/council_district:4,tx,Foard County Commissioner Precinct 4
bd7d3639-cd4e-5d2b-9bd4-dc8b6739b0d3,ocd-division/country:us/state:tx/county:fort_bend/council_district:1,tx,Fort Bend County TX Commissioners Court District 1
9fb2cf8f-c594-5850-a24c-037f4d3f856d,ocd-division/country:us/state:tx/county:fort_bend/council_district:2,tx,Fort Bend County TX Commissioners Court District 2
d3fee5ae-33de-56b3-8999-0b0b33601460,ocd-division/country:us/state:tx/county:fort_bend/council_district:3,tx,Fort Bend County TX Commissioners Court District 3
2cae4160-ced9-55ea-b698-1c956f543bbe,ocd-division/country:us/state:tx/county:fort_bend/council_district:4,tx,Fort Bend County TX Commissioners Court District 4
37f7d942-637f-57cc-b227-7e453c96fe1a,ocd-division/country:us/state:tx/county:franklin/council_district:1,tx,Franklin County Commissioner Precinct 1
e3c78727-3be5-56e6-a145-e9d726a2e0e7,ocd-division/country:us/state:tx/county:franklin/council_district:2,tx,Franklin County Commissioner Precinct 2
f16d862d-554a-57c2-b721-41a389b33acd,ocd-division/country:us/state:tx/county:franklin/council_district:3,tx,Franklin County Commissioner Precinct 3
8acdf4bf-319d-5ced-a5fe-1b3e15492378,ocd-division/country:us/state:tx/county:franklin/council_district:4,tx,Franklin County Commissioner Precinct 4
7ae259e7-7c0e-53d8-84cc-6e45bf6ae16f,ocd-division/country:us/state:tx/county:freestone/council_district:1,tx,Freestone County Commissioner Precinct 1
0a4744aa-6938-55e6-8e28-15f21c81a740,ocd-division/country:us/state:tx/county:freestone/council_district:2,tx,Freestone County Commissioner Precinct 2
f04b96a7-1e3e-52f4-8cac-b587b72a06ce,ocd-division/country:us/state:tx/county:freestone/council_district:3,tx,Freestone County Commissioner Precinct 3
d37d81a5-8a5b-5e8a-9b0f-f4ce002c9e42,ocd-division/country:us/state:tx/county:freestone/council_district:4,tx,Freestone County Commissioner Precinct 4
80eac0bb-c350-5fb1-8145-52afced21707,ocd-division/country:us/state:tx/county:frio/council_district:1,tx,Frio County Commissioner Precinct 1
000e8243-0ee7-5ea6-8797-7e0a1bd75fcc,ocd-division/country:us/state:tx/county:frio/council_district:2,tx,Frio County Commissioner Precinct 2
f3e0a927-d4fa-59bc-9a4a-074ed872faac,ocd-division/country:us/state:tx/county:frio/council_district:3,tx,Frio County Commissioner Precinct 3
55b631d4-31da-56b2-a3c6-2356b3f2e0b6,ocd-division/country:us/state:tx/county:frio/council_district:4,tx,Frio County Commissioner Precinct 4
154f491d-5ae3-5d14-b7f7-c076e42c53f7,ocd-division/country:us/state:tx/county:gaines/council_district:1,tx,Gaines County Commissioner Precinct 1
2cdb37ee-8142-54f8-9290-99327b0b9dcc,ocd-division/country:us/state:tx/county:gaines/council_district:2,tx,Gaines County Commissioner Precinct 2
c6dd2bd1-7cfb-5e8f-8fb5-623d274530de,ocd-division/country:us/state:tx/county:gaines/council_district:3,tx,Gaines County Commissioner Precinct 3
6dd0355a-f307-5565-8ed2-e402c7d61238,ocd-division/country:us/state:tx/county:gaines/council_district:4,tx,Gaines County Commissioner Precinct 4
66d7b5a6-37e0-5703-a7b6-f637e25bd5ac,ocd-division/country:us/state:tx/county:galveston/council_district:1,tx,Galveston County Commissioner Precinct 1
9db3ec97-7bfb-50d4-b589-f2b54c010e0d,ocd-division/country:us/state:tx/county:galveston/council_district:2,tx,Galveston County Commissioner Precinct 2
550dbf8c-3ec1-549d-a3a4-191b383c2da1,ocd-division/country:us/state:tx/county:galveston/council_district:3,tx,Galveston County Commissioner Precinct 3
a132bd04-2f0c-5f10-9ea2-a12139a2bf85,ocd-division/country:us/state:tx/county:galveston/council_district:4,tx,Galveston County Commissioner Precinct 4
adbd8f26-d3dc-59b1-87cf-b9dd7e4546bb,ocd-division/country:us/state:tx/county:garza/council_district:1,tx,Garza County Commissioner Precinct 1
0a0dff55-439b-5369-8cb3-7208718b96e2,ocd-division/country:us/state:tx/county:garza/council_district:2,tx,Garza County Commissioner Precinct 2
b435033d-8fd2-53a2-b2f6-a134ee5e1a61,ocd-division/country:us/state:tx/county:garza/council_district:3,tx,Garza County Commissioner Precinct 3
d92fd435-e87e-5762-aa96-d584552d0ff7,ocd-division/country:us/state:tx/county:garza/council_district:4,tx,Garza County Commissioner Precinct 4
8633c783-ea9f-539a-aa1e-edb3522c3c66,ocd-division/country:us/state:tx/county:gillespie/council_district:1,tx,Gillespie County Commissioner Precinct 1
c189e34a-84ad-5a57-90b3-a1a5c1d283a7,ocd-division/country:us/state:tx/county:gillespie/council_district:2,tx,Gillespie County Commissioner Precinct 2
d954bc86-a324-5d8b-bb71-7a66446e63c1,ocd-division/country:us/state:tx/county:gillespie/council_district:3,tx,Gillespie County Commissioner Precinct 3
26dda97e-ff92-5976-8a35-4d35211b3ed7,ocd-division/country:us/state:tx/county:gillespie/council_district:4,tx,Gillespie County Commissioner Precinct 4
1b8236e6-9d4c-506e-b311-dcca5c88da9b,ocd-division/country:us/state:tx/county:glasscock/council_district:1,tx,Glasscock County Commissioner Precinct 1
fa56158a-5b3a-58e0-839b-b9cc49d61f77,ocd-division/country:us/state:tx/county:glasscock/council_district:2,tx,Glasscock County Commissioner Precinct 2
fa0a021c-3e3a-56b2-bd0e-f727d7987859,ocd-division/country:us/state:tx/county:glasscock/council_district:3,tx,Glasscock County Commissioner Precinct 3
0b700279-4659-57d8-a025-ca214210f109,ocd-division/country:us/state:tx/county:glasscock/council_district:4,tx,Glasscock County Commissioner Precinct 4
99e310dd-4c46-5c01-b9fb-be220c09ff68,ocd-division/country:us/state:tx/county:goliad/council_district:1,tx,Goliad County Commissioner Precinct 1
a5e81e8a-d5aa-53fe-9847-20846b009a86,ocd-division/country:us/state:tx/county:goliad/council_district:2,tx,Goliad County Commissioner Precinct 2
8208238f-b0d3-5bb7-aa53-d20dac515eb8,ocd-division/country:us/state:tx/county:goliad/council_district:3,tx,Goliad County Commissioner Precinct 3
8e89f4ba-e221-5600-919f-99db8eac81b6,ocd-division/country:us/state:tx/county:goliad/council_district:4,tx,Goliad County Commissioner Precinct 4
5f702222-bab1-546f-930b-651d7745cefa,ocd-division/country:us/state:tx/county:gonzales/council_district:1,tx,Gonzales County Commissioner Precinct 1
434c6e1b-73b2-529f-a0d2-8ec9b87c1177,ocd-division/country:us/state:tx/county:gonzales/council_district:2,tx,Gonzales County Commissioner Precinct 2
49d736ff-3b1b-50d3-8edb-f02deb8cbcaa,ocd-division/country:us/state:tx/county:gonzales/council_district:3,tx,Gonzales County Commissioner Precinct 3
54826951-d140-55a6-a9f4-75641503c317,ocd-division/country:us/state:tx/county:gonzales/council_district:4,tx,Gonzales County Commissioner Precinct 4
1672934b-a7d3-5588-9b87-2192577edbe1,ocd-division/country:us/state:tx/county:gray/council_district:1,tx,Gray County Commissioner Precinct 1
f81a9f34-51dc-54d0-bf1c-07b3a092a587,ocd-division/country:us/state:tx/county:gray/council_district:2,tx,Gray County Commissioner Precinct 2
3cee44e2-874a-5ae8-942a-b31593989ceb,ocd-division/country:us/state:tx/county:gray/council_district:3,tx,Gray County Commissioner Precinct 3
cd72eb73-7cd1-5d57-a269-038417ff6195,ocd-division/country:us/state:tx/county:gray/council_district:4,tx,Gray County Commissioner Precinct 4
74ef4dca-edd4-52db-a981-139a095966dc,ocd-division/country:us/state:tx/county:grayson/council_district:1,tx,Grayson County Commissioner Precinct 1
dd2cabbb-3b24-53c8-b285-c4001e0ee5d5,ocd-division/country:us/state:tx/county:grayson/council_district:2,tx,Grayson County Commissioner Precinct 2
8bfdd804-1859-5aee-95da-3865bc226a00,ocd-division/country:us/state:tx/county:grayson/council_district:3,tx,Grayson County Commissioner Precinct 3
3dcec543-64c8-5c15-b1bc-1123a6f78721,ocd-division/country:us/state:tx/county:grayson/council_district:4,tx,Grayson County Commissioner Precinct 4
04ca3546-46aa-56dd-a197-1ca67c55da6c,ocd-division/country:us/state:tx/county:gregg/council_district:1,tx,Gregg County Commissioner Precinct 1
381062f3-5f42-512f-aee9-bbe773d8fc71,ocd-division/country:us/state:tx/county:gregg/council_district:2,tx,Gregg County Commissioner Precinct 2
d0096ace-2800-57e9-ac4b-c8000807bf08,ocd-division/country:us/state:tx/county:gregg/council_district:3,tx,Gregg County Commissioner Precinct 3
c0fd13a4-45b8-5179-982b-38a5c7b1f249,ocd-division/country:us/state:tx/county:gregg/council_district:4,tx,Gregg County Commissioner Precinct 4
eb6cca46-a9e3-53f0-bdea-8e32d516f696,ocd-division/country:us/state:tx/county:grimes/council_district:1,tx,Grimes County Commissioner Precinct 1
b416aebc-3865-59d7-89ed-697c41bfa62b,ocd-division/country:us/state:tx/county:grimes/council_district:2,tx,Grimes County Commissioner Precinct 2
dcc6b556-e468-5d85-8686-60190ade236a,ocd-division/country:us/state:tx/county:grimes/council_district:3,tx,Grimes County Commissioner Precinct 3
92276ce0-eee2-5ac8-a0b8-fbb7ed2818b8,ocd-division/country:us/state:tx/county:grimes/council_district:4,tx,Grimes County Commissioner Precinct 4
b85653e0-e99d-5d45-883c-0f36cf69dc12,ocd-division/country:us/state:tx/county:guadalupe/council_district:1,tx,Guadalupe County Commissioner Precinct 1
85bc73b4-b68d-52b8-99e7-2c6d4e2a5ff0,ocd-division/country:us/state:tx/county:guadalupe/council_district:2,tx,Guadalupe County Commissioner Precinct 2
3eaa5c8f-8b6f-5914-8368-1d2d6004ad8b,ocd-division/country:us/state:tx/county:guadalupe/council_district:3,tx,Guadalupe County Commissioner Precinct 3
ed7dbddb-d5fa-5b58-93d8-b3fb1fa7ffb9,ocd-division/country:us/state:tx/county:guadalupe/council_district:4,tx,Guadalupe County Commissioner Precinct 4
843ffbf5-8b64-5e37-a7c3-f5fe7e524ee3,ocd-division/country:us/state:tx/county:hale/council_district:1,tx,Hale County Commissioner Precinct 1
5c6c6425-39b0-51c8-9af1-d5b803c46dba,ocd-division/country:us/state:tx/county:hale/council_district:2,tx,Hale County Commissioner Precinct 2
cd17c174-a502-598c-8bbf-af9253fdc43b,ocd-division/country:us/state:tx/county:hale/council_district:3,tx,Hale County Commissioner Precinct 3
18722f9c-2764-5e56-8833-074a09dc2d84,ocd-division/country:us/state:tx/county:hale/council_district:4,tx,Hale County Commissioner Precinct 4
a90f680c-8343-57d7-95b4-8191a9f33148,ocd-division/country:us/state:tx/county:hall/council_district:1,tx,Hall County Commissioner Precinct 1
b100157a-cdaf-5da5-937a-d7b7d33bb21b,ocd-division/country:us/state:tx/county:hall/council_district:2,tx,Hall County Commissioner Precinct 2
6ad52fd5-6269-5fdc-a2d6-adda5665330b,ocd-division/country:us/state:tx/county:hall/council_district:3,tx,Hall County Commissioner Precinct 3
932843a2-059d-505f-8d81-776b0182dd82,ocd-division/country:us/state:tx/county:hall/council_district:4,tx,Hall County Commissioner Precinct 4
38324fe0-7395-5a4f-9d98-46575c10d100,ocd-division/country:us/state:tx/county:hamilton/council_district:1,tx,Hamilton County Commissioner Precinct 1
c52a1dc5-b321-533d-bdb8-61544a6bd33a,ocd-division/country:us/state:tx/county:hamilton/council_district:2,tx,Hamilton County Commissioner Precinct 2
2b6a0057-20dd-5796-a9ef-8f6e68cf552e,ocd-division/country:us/state:tx/county:hamilton/council_district:3,tx,Hamilton County Commissioner Precinct 3
b9733d34-b870-5f0a-aafb-6491acd98e7d,ocd-division/country:us/state:tx/county:hamilton/council_district:4,tx,Hamilton County Commissioner Precinct 4
4336ebb3-0084-50d0-bbf5-0997c25d005a,ocd-division/country:us/state:tx/county:hansford/council_district:1,tx,Hansford County Commissioner Precinct 1
941e92ba-ba1a-5833-bcbe-a22b2c3bdf7c,ocd-division/country:us/state:tx/county:hansford/council_district:2,tx,Hansford County Commissioner Precinct 2
d9a78ba4-d099-5141-ab84-88c04eeff3e8,ocd-division/country:us/state:tx/county:hansford/council_district:3,tx,Hansford County Commissioner Precinct 3
05355e59-f0a5-5747-9447-ba829f657b93,ocd-division/country:us/state:tx/county:hansford/council_district:4,tx,Hansford County Commissioner Precinct 4
a235d09b-875d-508b-ae61-575eb4a85a16,ocd-division/country:us/state:tx/county:hardeman/council_district:1,tx,Hardeman County Commissioner Precinct 1
1be3ce3b-57f6-5904-8534-86ceb19d3821,ocd-division/country:us/state:tx/county:hardeman/council_district:2,tx,Hardeman County Commissioner Precinct 2
486f9b1f-7f1a-5b0e-81ba-00705c823967,ocd-division/country:us/state:tx/county:hardeman/council_district:3,tx,Hardeman County Commissioner Precinct 3
87d6691f-ae59-5eda-8112-d936d97c367c,ocd-division/country:us/state:tx/county:hardeman/council_district:4,tx,Hardeman County Commissioner Precinct 4
02ac16b9-fd46-5a2f-9ec9-39a4dbf6ff7e,ocd-division/country:us/state:tx/county:hardin/council_district:1,tx,Hardin County Commissioner Precinct 1
eae4ab99-20e3-5c55-a8b7-c1ef8a7cf0cd,ocd-division/country:us/state:tx/county:hardin/council_district:2,tx,Hardin County Commissioner Precinct 2
c6ba7e35-8e3e-5521-8afe-af7de16bf849,ocd-division/country:us/state:tx/county:hardin/council_district:3,tx,Hardin County Commissioner Precinct 3
46f1e060-da14-57c1-9a24-cac9d38e74d3,ocd-division/country:us/state:tx/county:hardin/council_district:4,tx,Hardin County Commissioner Precinct 4
6eba773b-fb0b-529f-a56c-25802e7f6f81,ocd-division/country:us/state:tx/county:harris/council_district:1,tx,Harris County TX Commission Precinct 1
70b2837d-b0c6-51c8-819c-9374028f18e3,ocd-division/country:us/state:tx/county:harris/council_district:2,tx,Harris County TX Commission Precinct 2
c9cf308c-ce59-5cf2-a3cd-457f607dc1c3,ocd-division/country:us/state:tx/county:harris/council_district:3,tx,Harris County TX Commission Precinct 3
129a468b-4a92-5799-b025-e8f9b3643d2a,ocd-division/country:us/state:tx/county:harris/council_district:4,tx,Harris County TX Commission Precinct 4
85eb8f80-ca4c-514c-b431-5f9bcb3ee9b4,ocd-division/country:us/state:tx/county:harrison/council_district:1,tx,Harrison County Commissioner Precinct 1
4f9c332a-035e-52dd-b14f-b7baf9aaddc6,ocd-division/country:us/state:tx/county:harrison/council_district:2,tx,Harrison County Commissioner Precinct 2
0732708c-e07a-5763-9901-63c0da967c9e,ocd-division/country:us/state:tx/county:harrison/council_district:3,tx,Harrison County Commissioner Precinct 3
1151a574-4417-5853-a3dc-0eb8794f2106,ocd-division/country:us/state:tx/county:harrison/council_district:4,tx,Harrison County Commissioner Precinct 4
b0645a56-9c3b-5c79-b82a-bdf7d5feba1e,ocd-division/country:us/state:tx/county:hartley/council_district:1,tx,Hartley County Commissioner Precinct 1
ac399a37-a305-541d-a0cd-5e7feeed5013,ocd-division/country:us/state:tx/county:hartley/council_district:2,tx,Hartley County Commissioner Precinct 2
3c534446-b2d8-53c5-9306-a7a8062da9a9,ocd-division/country:us/state:tx/county:hartley/council_district:3,tx,Hartley County Commissioner Precinct 3
19ac1d35-801d-58bb-8012-fe9fb86056a0,ocd-division/country:us/state:tx/county:hartley/council_district:4,tx,Hartley County Commissioner Precinct 4
24ba94e3-4733-586d-89e5-071fcab2c1b0,ocd-division/country:us/state:tx/county:haskell/council_district:1,tx,Haskell County Commissioner Precinct 1
91d52139-c759-5d1c-afd3-40c327027f5c,ocd-division/country:us/state:tx/county:haskell/council_district:2,tx,Haskell County Commissioner Precinct 2
f0d91237-9026-5a6a-8676-0606971b506a,ocd-division/country:us/state:tx/county:haskell/council_district:3,tx,Haskell County Commissioner Precinct 3
58de57bf-74bd-5b8d-83f9-fdc918743d21,ocd-division/country:us/state:tx/county:haskell/council_district:4,tx,Haskell County Commissioner Precinct 4
e85d737f-2788-5fde-8f1a-ffafb61efc41,ocd-division/country:us/state:tx/county:hays/council_district:1,tx,Hays County Commissioner Precinct 1
e77efa69-8a4b-5835-9e61-98c8dd0c5586,ocd-division/country:us/state:tx/county:hays/council_district:2,tx,Hays County Commissioner Precinct 2
72e7f7ba-47bb-5a41-a243-e46fa7627912,ocd-division/country:us/state:tx/county:hays/council_district:3,tx,Hays County Commissioner Precinct 3
621b93e3-861b-5cfc-a043-cef86ad4352c,ocd-division/country:us/state:tx/county:hays/council_district:4,tx,Hays County Commissioner Precinct 4
464cc78e-af0d-51d2-95cd-5e64ee43c46d,ocd-division/country:us/state:tx/county:hemphill/council_district:1,tx,Hemphill County Commissioner Precinct 1
f897d16b-ba56-56a3-a34c-13b0883207e3,ocd-division/country:us/state:tx/county:hemphill/council_district:2,tx,Hemphill County Commissioner Precinct 2
50def521-21d0-5b2d-8d7a-c8590e519c54,ocd-division/country:us/state:tx/county:hemphill/council_district:3,tx,Hemphill County Commissioner Precinct 3
fd0c4984-0dca-5759-84ed-208f8a6d8ce7,ocd-division/country:us/state:tx/county:hemphill/council_district:4,tx,Hemphill County Commissioner Precinct 4
58f48182-078b-5559-b648-edc4b071785b,ocd-division/country:us/state:tx/county:henderson/council_district:1,tx,Henderson County Commissioner Precinct 1
52a52dd3-d9d0-5be8-950d-513bb4aa4364,ocd-division/country:us/state:tx/county:henderson/council_district:2,tx,Henderson County Commissioner Precinct 2
60158413-928e-58ee-b83f-ecd35c7583a0,ocd-division/country:us/state:tx/county:henderson/council_district:3,tx,Henderson County Commissioner Precinct 3
0518a8c4-4f64-5d48-8e07-50665d13a5ed,ocd-division/country:us/state:tx/county:henderson/council_district:4,tx,Henderson County Commissioner Precinct 4
aa397d6a-c961-51c0-9d48-5d639735b3b4,ocd-division/country:us/state:tx/county:hidalgo/council_district:1,tx,Hidalgo County TX Commissioners Court District 1
a69a76ba-c2ba-5bf1-974d-7b5818a8ef24,ocd-division/country:us/state:tx/county:hidalgo/council_district:2,tx,Hidalgo County TX Commissioners Court District 2
b58486ae-b238-579b-b90c-342dff8dc888,ocd-division/country:us/state:tx/county:hidalgo/council_district:3,tx,Hidalgo County TX Commissioners Court District 3
51ca2ebf-a5c1-5464-8b2e-d5ebc25e2795,ocd-division/country:us/state:tx/county:hidalgo/council_district:4,tx,Hidalgo County TX Commissioners Court District 4
28260a1d-96e0-59a9-8ee1-7aea8e1d1ae5,ocd-division/country:us/state:tx/county:hill/council_district:1,tx,Hill County Commissioner Precinct 1
512d658a-cacb-5059-b51e-944d836a0005,ocd-division/country:us/state:tx/county:hill/council_district:2,tx,Hill County Commissioner Precinct 2
07077d4e-2260-556e-9102-312a8f75dfd4,ocd-division/country:us/state:tx/county:hill/council_district:3,tx,Hill County Commissioner Precinct 3
ecbb0511-f003-5cef-a5cd-4abe285a3fdf,ocd-division/country:us/state:tx/county:hill/council_district:4,tx,Hill County Commissioner Precinct 4
dbfa9dfd-6509-5755-a3a7-a6b5d463255a,ocd-division/country:us/state:tx/county:hockley/council_district:1,tx,Hockley County Commissioner Precinct 1
dea862bb-76fa-553e-bf25-87754e49ec80,ocd-division/country:us/state:tx/county:hockley/council_district:2,tx,Hockley County Commissioner Precinct 2
e63204e6-5603-5aab-ae22-88bd871115e3,ocd-division/country:us/state:tx/county:hockley/council_district:3,tx,Hockley County Commissioner Precinct 3
9f1b7abb-9316-5c66-98a2-49a598d47b6e,ocd-division/country:us/state:tx/county:hockley/council_district:4,tx,Hockley County Commissioner Precinct 4
59063d89-a93e-5cd2-b165-04a072ce58f7,ocd-division/country:us/state:tx/county:hood/council_district:1,tx,Hood County Commissioner Precinct 1
b27e7313-9687-5784-a45a-3980d5a2ab74,ocd-division/country:us/state:tx/county:hood/council_district:2,tx,Hood County Commissioner Precinct 2
8927df93-87bf-59da-a3ca-d7e212455f8b,ocd-division/country:us/state:tx/county:hood/council_district:3,tx,Hood County Commissioner Precinct 3
0734357e-3091-5358-9f8c-585115436348,ocd-division/country:us/state:tx/county:hood/council_district:4,tx,Hood County Commissioner Precinct 4
ecb0a3bf-19e1-5990-b449-3777d9ff33ae,ocd-division/country:us/state:tx/county:hopkins/council_district:1,tx,Hopkins County Commissioner Precinct 1
9b040a9e-867f-5d18-98ea-a1c2f4b25085,ocd-division/country:us/state:tx/county:hopkins/council_district:2,tx,Hopkins County Commissioner Precinct 2
30d177db-8e71-5e9d-bda2-e40cd1fc98ff,ocd-division/country:us/state:tx/county:hopkins/council_district:3,tx,Hopkins County Commissioner Precinct 3
22808f05-d08c-5ee9-b0cc-e52d29899896,ocd-division/country:us/state:tx/county:hopkins/council_district:4,tx,Hopkins County Commissioner Precinct 4
a3b7af04-9e97-589c-97c6-8c456c7a470c,ocd-division/country:us/state:tx/county:houston/council_district:1,tx,Houston County Commissioner Precinct 1
0e0179ab-ba0a-5240-b7ac-9bd953737582,ocd-division/country:us/state:tx/county:houston/council_district:2,tx,Houston County Commissioner Precinct 2
272b6f09-20a4-593d-a902-8791990ff207,ocd-division/country:us/state:tx/county:houston/council_district:3,tx,Houston County Commissioner Precinct 3
